household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;use_motorcycle;number_of_vehicles;number_of_bikes;income;census_household_id
1290444;771250000;77125;77;11.0;all;some;False;1;1;2494.1778260268857;404179
1290905;770140105;77014;77;11.0;all;all;False;1;5;1819.2640594534241;404294
1291788;771860101;77186;77;11.0;none;all;False;0;5;2216.4042326557988;404508
1293003;771280000;77128;77;11.0;all;all;False;1;2;1406.2393681615345;404817
1295195;771860106;77186;77;11.0;some;none;False;1;0;3346.2059512806536;405378
1296267;771280000;77128;77;11.0;all;all;False;2;3;3732.1614795977234;405654
1296417;770140102;77014;77;11.0;all;none;False;1;0;1450.1480235145289;405693
1296931;771860102;77186;77;11.0;all;none;False;1;0;957.8024723398402;405835
1299832;770140102;77014;77;11.0;all;none;False;1;0;1783.754787049301;406568
1304933;770140101;77014;77;11.0;some;none;False;1;0;9424.530814389665;407891
1307251;771300000;77130;77;11.0;none;none;False;0;0;4055.296496005577;408464
1307506;770140101;77014;77;11.0;none;none;False;0;0;1754.2034945577773;408528
1308967;771350000;77135;77;11.0;all;some;False;2;2;8289.311564329128;408862
1309663;771370000;77137;77;11.0;all;all;False;1;2;3912.644350814371;409002
1309792;771410000;77141;77;11.0;all;none;False;1;0;4164.841918670783;409027
1310232;771430000;77143;77;11.0;all;none;False;1;0;2349.584787276184;409117
1310546;771430000;77143;77;11.0;all;some;False;2;2;3879.971645470842;409180
1310821;771480000;77148;77;11.0;all;all;False;1;3;1777.0832069994183;409235
1311077;771540000;77154;77;11.0;all;none;False;1;0;3699.387885216974;409287
1311267;771550000;77155;77;11.0;all;all;False;1;1;1531.060895433497;409326
1313219;771550000;77155;77;11.0;all;some;False;3;3;11462.909105834673;409724
1313723;771580000;77158;77;11.0;all;none;False;1;0;2209.3979719527665;409825
1313974;771590000;77159;77;11.0;all;all;False;1;5;1688.41053041461;409877
1314124;771590000;77159;77;11.0;all;some;False;2;1;2481.3767783795697;409908
1314311;771620000;77162;77;11.0;all;none;False;3;0;99.39541512293113;409947
1314571;771620000;77162;77;11.0;all;all;False;1;3;2305.46590973652;409999
1316202;771640000;77164;77;11.0;all;some;False;3;2;5490.583226191049;410326
1318282;771680000;77168;77;11.0;all;none;False;1;0;1555.421457870511;410748
1321468;771800000;77180;77;11.0;all;all;False;2;2;3859.336609172371;411392
1322324;771810000;77181;77;11.0;all;all;False;2;3;6735.2475899276;411564
1322887;771810000;77181;77;11.0;all;all;False;2;2;3415.210907994973;411678
1323556;771810000;77181;77;11.0;some;all;False;1;2;4674.778987334177;411815
1323936;771820000;77182;77;11.0;all;all;False;1;2;595.4800117268569;411892
1324327;771820000;77182;77;11.0;some;some;False;3;3;4680.279043935685;411971
1324536;771820000;77182;77;11.0;all;some;False;2;2;2754.378729649036;412014
1326497;771840000;77184;77;11.0;all;all;False;2;2;3685.5253819731506;412414
1331878;771920000;77192;77;11.0;all;none;False;3;0;5542.61954556171;413668
1333801;774640101;77464;77;11.0;some;none;False;3;0;7522.906220117333;414190
1338287;772430303;77243;77;11.0;all;some;False;2;2;7397.356030275882;415390
1338917;771920000;77192;77;11.0;all;some;False;1;1;3298.148246010569;415554
1343333;774640102;77464;77;11.0;all;some;False;2;1;4083.34106577287;416691
1343383;771920000;77192;77;11.0;all;none;False;1;0;2627.4357735366257;416705
1343496;774380102;77438;77;11.0;all;some;False;3;2;7250.718580053582;416735
1348497;771920000;77192;77;11.0;all;some;False;2;1;2936.2403360095086;418052
1348758;772430103;77243;77;11.0;all;none;False;1;0;1078.0395593920773;418125
1348779;773070104;77307;77;11.0;none;none;False;0;0;4298.603901903169;418130
1348899;772430201;77243;77;11.0;some;none;False;3;0;1337.2578947574107;418160
1349224;773070102;77307;77;11.0;all;none;False;1;0;4750.016292154702;418252
1351128;771920000;77192;77;11.0;all;none;False;1;0;2819.8235047824696;418760
1352268;771940000;77194;77;11.0;some;all;False;1;2;5508.820823216763;419073
1352672;771940000;77194;77;11.0;all;all;False;2;3;5549.701753907482;419178
1353212;774640102;77464;77;11.0;all;some;False;2;1;2292.3891167924976;419326
1354153;774640103;77464;77;11.0;all;none;False;1;0;4062.211563907067;419580
1355090;772430202;77243;77;11.0;all;all;False;1;3;3253.2822334429306;419832
1356664;772430103;77243;77;11.0;none;none;False;0;0;3679.7668159578707;420241
1356673;772430103;77243;77;11.0;none;none;False;0;0;3758.5643231073936;420244
1357816;772430302;77243;77;11.0;all;none;False;2;0;5861.757921819524;420540
1358744;771950000;77195;77;11.0;all;some;False;2;2;4232.962221162241;420781
1358875;772430303;77243;77;11.0;none;none;False;0;0;11116.527182023801;420815
1359002;774640101;77464;77;11.0;all;all;False;1;1;634.3350253393927;420845
1359157;773070102;77307;77;11.0;all;none;False;2;0;3649.219822673116;420887
1361228;772840801;77284;77;11.0;some;none;False;1;0;3665.387102677344;421491
1364158;772840901;77284;77;11.0;all;none;False;1;0;62.86813059653861;422436
1365332;772840504;77284;77;11.0;all;some;False;2;2;2199.2718640046405;422805
1365903;772840702;77284;77;11.0;all;none;False;2;0;1057.7586050069394;422987
1366815;772840802;77284;77;11.0;some;all;False;1;4;2480.3142105038214;423279
1367868;772840603;77284;77;11.0;some;none;False;1;0;4653.874137452827;423631
1367883;772840102;77284;77;11.0;all;none;False;1;0;1993.4704311982005;423634
1368664;772840204;77284;77;11.0;all;all;False;1;4;477.4366535922585;423880
1371112;772840203;77284;77;11.0;none;all;False;0;1;1190.7402260660044;424655
1373182;772840503;77284;77;11.0;all;none;False;1;0;2070.6337524919727;425316
1374455;772840702;77284;77;11.0;all;none;False;1;0;2563.579408497959;425723
1376259;772840701;77284;77;11.0;all;none;False;1;0;2647.556775290516;426304
1376678;772840901;77284;77;11.0;none;none;False;0;0;3508.3923766291086;426451
1377131;772840103;77284;77;11.0;none;none;False;0;0;1954.0788094519014;426601
1377418;772840701;77284;77;11.0;all;some;False;2;2;1916.711089021043;426685
1377545;772840802;77284;77;11.0;all;none;False;1;0;2368.1544931793514;426741
1378010;772840801;77284;77;11.0;none;none;False;0;0;1476.1134563198564;426891
1379277;772840504;77284;77;11.0;all;none;False;2;0;3240.7342391530406;427301
1381009;772840103;77284;77;11.0;all;all;False;3;2;2307.010980806121;427858
1381947;772840902;77284;77;11.0;all;all;False;1;2;2650.864288188434;428152
1385657;772880204;77288;77;11.0;none;none;False;0;0;1717.3759775764793;429307
1386833;772880401;77288;77;11.0;all;none;False;1;0;1050.2958052167166;429652
1387641;772880301;77288;77;11.0;none;none;False;0;0;3980.7494023091713;429876
1388682;772880401;77288;77;11.0;none;none;False;0;0;3687.8572311288613;430182
1389360;772880502;77288;77;11.0;some;none;False;1;0;4028.342133490933;430386
1389784;772880501;77288;77;11.0;none;none;False;0;0;1238.802322299009;430510
1392010;772880103;77288;77;11.0;none;none;False;0;0;1976.5290359259402;431188
1392510;772880203;77288;77;11.0;all;none;False;1;0;1818.7756250950276;431337
1393691;772880503;77288;77;11.0;all;all;False;1;2;1457.4481875664649;431678
1394974;772030000;77203;77;11.0;all;none;False;2;0;3447.219291441931;432055
1396426;772880601;77288;77;11.0;all;none;False;1;0;2125.9573414064407;432469
1397151;772880401;77288;77;11.0;some;all;False;1;2;2509.332507353797;432684
1398600;772880602;77288;77;11.0;all;none;False;1;0;1648.0980250375035;433124
1399017;772880503;77288;77;11.0;none;none;False;0;0;775.1202310142419;433247
1399343;772880401;77288;77;11.0;all;all;False;1;2;2005.6131644583159;433338
1399889;772880401;77288;77;11.0;all;none;False;1;0;1171.1877271393482;433492
1401520;774870102;77487;77;11.0;all;none;False;3;0;2463.272258741091;433987
1402287;772880301;77288;77;11.0;all;none;False;1;0;3241.579087165883;434238
1402584;772040000;77204;77;11.0;all;all;False;1;1;4034.8087126484293;434324
1402805;772880301;77288;77;11.0;all;none;False;1;0;316.3684542731598;434386
1403159;772880203;77288;77;11.0;some;some;False;1;1;6374.466268176891;434487
1403342;774870102;77487;77;11.0;all;none;False;2;0;3566.3621744282427;434538
1412302;772100000;77210;77;11.0;all;all;False;1;2;1994.2367258803977;437159
1412433;772880603;77288;77;11.0;all;all;False;1;2;1242.2856605383483;437193
1412755;772880301;77288;77;11.0;all;all;False;1;2;1671.1590083584413;437282
1413890;772940203;77294;77;11.0;some;none;False;1;0;3836.8909656736996;437581
1419109;771530101;77153;77;11.0;all;some;False;2;1;2971.841279559694;438899
1420721;773490102;77349;77;11.0;all;some;False;2;1;3720.7326565313356;439305
1421561;771530101;77153;77;11.0;some;none;False;2;0;7932.437860541801;439505
1424016;772100000;77210;77;11.0;all;all;False;1;2;1495.6738378481537;440115
1424136;771530101;77153;77;11.0;some;all;False;2;3;3922.8881874646936;440144
1424187;772110000;77211;77;11.0;all;some;False;2;2;4936.1554845970495;440156
1426088;773490102;77349;77;11.0;all;none;False;1;0;2900.5411639735958;440618
1426931;772940101;77294;77;11.0;none;some;False;0;1;3455.2728796593224;440828
1427027;772140000;77214;77;11.0;some;all;False;1;2;1453.0717071189868;440851
1427127;771530103;77153;77;11.0;some;some;False;1;2;4631.282465545685;440875
1427714;772140000;77214;77;11.0;all;some;False;1;2;3527.546499456747;441025
1428392;772940203;77294;77;11.0;all;all;False;1;1;1668.2711760496647;441194
1429896;773490102;77349;77;11.0;all;all;False;2;2;4313.586549282566;441561
1429898;772170000;77217;77;11.0;all;some;False;3;4;10439.826619674828;441562
1430726;771530101;77153;77;11.0;some;none;False;2;0;4098.46424781995;441772
1431116;772170000;77217;77;11.0;some;none;False;1;0;6291.6777790515525;441866
1432359;771530102;77153;77;11.0;some;none;False;3;0;8033.44352091908;442179
1433487;772210000;77221;77;11.0;all;none;False;1;0;2541.3830701503316;442467
1434814;772220000;77222;77;11.0;all;all;False;1;2;1664.2466737677094;442783
1435324;772940203;77294;77;11.0;all;none;False;1;0;1513.3919700854935;442911
1435963;771530101;77153;77;11.0;some;some;False;1;1;1923.0656417476364;443067
1436156;771530101;77153;77;11.0;all;all;False;1;2;3011.2045526594875;443114
1439205;770790103;77079;77;11.0;some;all;False;1;2;2522.8346657728644;443896
1439459;770790101;77079;77;11.0;all;all;False;2;2;2451.117361119117;443961
1439833;772220000;77222;77;11.0;all;all;False;2;2;2857.0716446267966;444053
1440563;772290000;77229;77;11.0;all;all;False;1;2;2966.764549337394;444247
1440853;773050203;77305;77;11.0;some;none;False;1;0;1482.301691383703;444331
1441410;772300000;77230;77;11.0;some;all;False;2;4;5482.458881188069;444482
1441572;772320000;77232;77;11.0;some;some;False;2;2;5561.532459118547;444523
1442812;773050203;77305;77;11.0;all;all;False;1;3;1362.724696397644;444860
1443340;773050203;77305;77;11.0;all;all;False;2;3;3930.469551780214;444999
1443575;773050104;77305;77;11.0;all;all;False;1;3;2925.425799145792;445067
1443706;773050202;77305;77;11.0;all;all;False;1;2;1306.0702995008428;445102
1444573;772340000;77234;77;11.0;all;all;False;2;3;5032.702208991798;445335
1445584;773160102;77316;77;11.0;all;all;False;1;3;2163.830204291003;445594
1446099;772380000;77238;77;11.0;all;none;False;1;0;3669.5699562883897;445727
1447762;773050103;77305;77;11.0;none;none;False;0;0;627.9981667552413;446164
1449201;773050202;77305;77;11.0;some;some;False;1;1;3912.085965164525;446558
1449373;772380000;77238;77;11.0;all;some;False;2;1;2137.171742732702;446604
1449664;772390000;77239;77;11.0;some;some;False;2;2;1145.9217581494154;446682
1452523;772400000;77240;77;11.0;some;some;False;1;1;1313.9074809680292;447429
1452731;772410000;77241;77;11.0;all;all;False;1;3;2335.576281660762;447477
1453030;772470000;77247;77;11.0;all;all;False;2;2;5215.355639357716;447552
1453159;770790103;77079;77;11.0;some;none;False;1;0;2182.0446706451744;447584
1453588;773160102;77316;77;11.0;all;some;False;2;1;6443.986862180731;447696
1454763;773050203;77305;77;11.0;all;none;False;1;0;1828.3804650938773;448011
1455959;772530000;77253;77;11.0;all;some;False;2;2;5657.943254569384;448326
1455966;772570000;77257;77;11.0;all;some;False;2;2;3234.945618121553;448327
1456444;773050202;77305;77;11.0;some;none;False;1;0;1842.6458566240417;448449
1457777;772590000;77259;77;11.0;all;some;False;1;1;2034.2667043459874;448784
1459164;773160101;77316;77;11.0;all;all;False;2;4;3194.222270511454;449158
1460272;773160103;77316;77;11.0;some;none;False;1;0;4508.673564591612;449448
1461535;772590000;77259;77;11.0;all;some;False;2;1;3587.645335613635;449780
1461752;773050105;77305;77;11.0;all;some;False;2;1;4037.720054591191;449838
1462548;773160102;77316;77;11.0;all;all;False;3;2;2582.7178173786515;450042
1462789;772620000;77262;77;11.0;all;some;False;2;2;2831.2942521245445;450105
1466138;772680000;77268;77;11.0;all;none;False;2;0;3926.5204366148714;450973
1467011;772680000;77268;77;11.0;some;none;False;1;0;10818.801297145761;451148
1468421;772680000;77268;77;11.0;all;none;False;2;0;6879.528173634264;451430
1469305;772680000;77268;77;11.0;all;some;False;2;1;8203.099382920267;451607
1471782;772680000;77268;77;11.0;all;all;False;2;2;1401.5139414650864;452105
1471947;770370102;77037;77;11.0;all;all;False;1;3;2684.3665289581813;452138
1472941;772680000;77268;77;11.0;all;some;False;2;2;8153.353239684388;452336
1474472;772680000;77268;77;11.0;all;none;False;2;0;5371.179033992437;452642
1474924;772690000;77269;77;11.0;some;none;False;1;0;1981.3706832195144;452733
1475134;772690000;77269;77;11.0;all;none;False;1;0;1124.8255765320598;452775
1475255;772760000;77276;77;11.0;some;some;False;1;1;3984.5761492994075;452799
1476204;772760000;77276;77;11.0;all;some;False;2;1;3911.3101044495147;452990
1476982;772760000;77276;77;11.0;all;some;False;2;1;1322.230648860471;453148
1477569;772770000;77277;77;11.0;all;none;False;1;0;1947.8330364191181;453265
1477957;770370101;77037;77;11.0;all;some;False;2;1;1294.2087317352693;453343
1478076;772870000;77287;77;11.0;some;none;False;1;0;4921.886700479463;453367
1478701;772900000;77290;77;11.0;all;none;False;2;0;2176.890428985948;453492
1480878;772920000;77292;77;11.0;all;none;False;1;0;2581.7401467718787;453927
1482940;773000000;77300;77;11.0;all;all;False;1;2;1482.388445946976;454339
1482941;773000000;77300;77;11.0;all;none;False;1;0;634.9706790238182;454339
1485059;773110000;77311;77;11.0;all;all;False;1;2;2420.4249881266055;454763
1486668;773120000;77312;77;11.0;all;none;False;2;0;2579.0758930867423;455085
1487970;773200000;77320;77;11.0;some;some;False;1;1;2037.3125107855874;455347
1491235;773200000;77320;77;11.0;all;none;False;2;0;1900.4324622810348;456033
1492909;773330201;77333;77;11.0;all;none;False;2;0;2524.4296666065084;456412
1493555;773200000;77320;77;11.0;none;none;False;0;0;4492.935851824477;456560
1493714;773330201;77333;77;11.0;all;all;False;1;2;1520.5513191746074;456596
1493912;773200000;77320;77;11.0;some;some;False;2;2;3375.8269214665834;456637
1495531;773330101;77333;77;11.0;some;some;False;2;2;4591.172740325898;457004
1495545;773330201;77333;77;11.0;all;some;False;2;1;6652.227478989303;457007
1495806;774310101;77431;77;11.0;all;all;False;2;2;2696.7397113890243;457065
1496700;774580101;77458;77;11.0;all;all;False;1;3;1979.1504426363433;457265
1497227;774580102;77458;77;11.0;some;some;False;2;1;1676.406968834488;457385
1498739;773330101;77333;77;11.0;some;none;False;1;0;4104.178470898472;457726
1499873;773200000;77320;77;11.0;all;some;False;2;2;5969.4716749719855;457983
1500245;773200000;77320;77;11.0;all;none;False;2;0;2181.0379693365453;458064
1501244;773330102;77333;77;11.0;none;none;False;0;0;1938.8077900752064;458292
1502343;773220000;77322;77;11.0;some;none;False;2;0;5919.455083297653;458535
1502487;773230000;77323;77;11.0;all;all;False;2;4;5537.638506530169;458569
1503437;773290000;77329;77;11.0;some;some;False;1;1;4157.571322823804;458782
1505491;773350000;77335;77;11.0;all;some;False;3;2;5595.00959491355;459245
1505918;774580102;77458;77;11.0;none;all;False;0;3;3280.9696084230327;459341
1506684;773390000;77339;77;11.0;all;some;False;2;2;12161.94318923764;459521
1511111;773400000;77340;77;11.0;all;all;False;2;3;2011.0126184738037;460535
1511148;774580102;77458;77;11.0;none;all;False;0;6;425.4447404468988;460542
1512801;773410000;77341;77;11.0;some;some;False;3;2;8341.788852686863;460927
1514470;773580000;77358;77;11.0;none;none;False;0;0;2619.153275402302;461305
1515087;774310101;77431;77;11.0;all;some;False;2;2;5231.467447690173;461441
1516802;773590000;77359;77;11.0;all;some;False;1;1;4551.739955248577;461853
1517189;773500401;77350;77;11.0;all;some;False;3;2;1172.1907729148145;461938
1517916;773500303;77350;77;11.0;some;none;False;1;0;20.277687758632773;462112
1518516;772150103;77215;77;11.0;none;none;False;0;0;1872.3727713577687;462264
1518728;773500401;77350;77;11.0;none;none;False;0;0;3585.139657368526;462314
1519724;773500303;77350;77;11.0;all;none;False;1;0;3878.769847421502;462555
1520012;774700101;77470;77;11.0;all;none;False;1;0;1767.5519940521272;462623
1520893;773500402;77350;77;11.0;some;some;False;1;2;4995.89627995921;462832
1521540;774700103;77470;77;11.0;all;some;False;3;3;5563.708577303086;462984
1522995;773600000;77360;77;11.0;all;all;False;1;2;2268.93641796034;463324
1523571;772150101;77215;77;11.0;all;none;False;2;0;2041.150526766988;463464
1524505;774700101;77470;77;11.0;some;none;False;1;0;4025.932207482075;463687
